PERIODE,CPTE,score_risque,score_pct,niveau_alerte,action_recommandee,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,AGE,AVG_DEP_3M,DAYS_OVD_6M,REV_VARIANCE,NBRJDEP_LAG1,DELTA_NBRJDEP,MOIS_CONSEC,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,niveau_precedent,transition,evolution,priorite_intervention,statut_suivi
2024-11-01,CPTE_000268,0.7307,73.1,Élevé,Appel préventif sous 48h,3,1,89.83,20425.16,886.83,38,2.67,9.0,1069.73,2.0,1.0,4,F,Agriculture,Marié(e),Indépendant,7500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000222,0.731,73.1,Élevé,Appel préventif sous 48h,2,0,129.92,18990.6,4134.78,53,2.33,13.0,2312.14,1.0,1.0,3,F,Industrie,Célibataire,Sans emploi,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000602,0.7304,73.0,Élevé,Appel préventif sous 48h,4,3,69.2,2530.88,1047.46,50,1.33,14.0,427.01,1.0,3.0,6,F,Agriculture,Célibataire,Sans emploi,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000423,0.7298,73.0,Élevé,Appel préventif sous 48h,2,2,0.0,18605.78,3492.97,51,1.0,13.0,2607.04,1.0,1.0,2,F,Commerce,Divorcé(e),Fonctionnaire,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000800,0.7296,73.0,Élevé,Appel préventif sous 48h,2,1,0.0,12901.15,3536.79,50,0.33,10.0,2673.37,0.0,2.0,1,F,Industrie,Veuf/Veuve,Fonctionnaire,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000002,0.7304,73.0,Élevé,Appel préventif sous 48h,1,0,163.21,2443.86,1785.93,55,0.67,6.0,423.09,0.0,1.0,1,M,Agriculture,Veuf/Veuve,Fonctionnaire,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000707,0.7301,73.0,Élevé,Appel préventif sous 48h,1,0,101.65,19336.06,1042.56,37,2.33,8.0,4471.22,6.0,-5.0,3,M,Services,Veuf/Veuve,Indépendant,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000204,0.7298,73.0,Élevé,Appel préventif sous 48h,0,0,0.0,13365.33,2472.93,34,2.0,11.0,2978.42,0.0,0.0,0,M,Services,Marié(e),Sans emploi,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000401,0.7299,73.0,Élevé,Appel préventif sous 48h,0,0,164.41,3917.09,3880.14,46,2.0,9.0,2219.7,1.0,-1.0,0,M,Commerce,Marié(e),Salarié,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000428,0.7299,73.0,Élevé,Appel préventif sous 48h,0,0,0.0,16065.84,3585.91,42,3.33,18.0,2186.15,0.0,0.0,0,M,Services,Marié(e),Salarié,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000521,0.7304,73.0,Élevé,Appel préventif sous 48h,0,0,31.61,9875.8,1731.33,60,1.33,8.0,987.6,1.0,-1.0,0,F,Industrie,Veuf/Veuve,Retraité,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000053,0.7292,72.9,Élevé,Appel préventif sous 48h,2,2,68.0,2095.39,4032.72,53,0.33,3.0,590.34,0.0,2.0,1,F,Industrie,Marié(e),Fonctionnaire,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000791,0.7292,72.9,Élevé,Appel préventif sous 48h,2,0,116.4,17098.74,770.62,62,0.0,8.0,1373.96,0.0,2.0,1,F,Services,Marié(e),Indépendant,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000154,0.7288,72.9,Élevé,Appel préventif sous 48h,1,1,48.91,11661.06,5121.94,57,0.0,3.0,588.87,0.0,1.0,1,M,Artisanat,Célibataire,Retraité,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000098,0.7292,72.9,Élevé,Appel préventif sous 48h,0,0,167.09,22901.34,3522.94,23,3.33,10.0,987.93,0.0,0.0,0,M,Services,Divorcé(e),Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000192,0.7289,72.9,Élevé,Appel préventif sous 48h,0,0,107.4,9516.1,3859.37,21,1.0,10.0,1658.97,1.0,-1.0,0,F,Administration,Veuf/Veuve,Indépendant,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000323,0.7294,72.9,Élevé,Appel préventif sous 48h,0,0,11.84,13633.66,2865.78,29,3.0,21.0,1603.54,2.0,-2.0,0,M,Commerce,Célibataire,Indépendant,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000382,0.7293,72.9,Élevé,Appel préventif sous 48h,0,0,0.0,15383.12,3334.68,40,3.33,12.0,2305.67,5.0,-5.0,0,M,Artisanat,Marié(e),Retraité,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000498,0.7293,72.9,Élevé,Appel préventif sous 48h,0,0,101.2,18520.2,5812.83,44,2.0,11.0,2326.85,1.0,-1.0,0,F,Industrie,Marié(e),Retraité,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000503,0.729,72.9,Élevé,Appel préventif sous 48h,0,0,51.02,14704.4,3390.29,46,1.67,10.0,1958.26,0.0,0.0,0,M,Artisanat,Veuf/Veuve,Fonctionnaire,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000451,0.7278,72.8,Élevé,Appel préventif sous 48h,4,2,150.1,4285.66,3287.61,45,1.67,5.0,562.67,2.0,2.0,4,F,Artisanat,Divorcé(e),Fonctionnaire,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000399,0.7278,72.8,Élevé,Appel préventif sous 48h,2,0,117.19,14780.71,2730.19,32,0.33,10.0,4537.63,1.0,1.0,2,F,Agriculture,Divorcé(e),Indépendant,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000136,0.7275,72.8,Élevé,Appel préventif sous 48h,1,1,154.03,20526.08,1733.65,46,1.33,4.0,2807.96,1.0,0.0,2,F,Artisanat,Célibataire,Retraité,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000579,0.7277,72.8,Élevé,Appel préventif sous 48h,1,0,171.18,11628.21,4483.34,52,0.0,8.0,1786.08,0.0,1.0,1,F,Administration,Veuf/Veuve,Fonctionnaire,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000060,0.7282,72.8,Élevé,Appel préventif sous 48h,0,0,0.0,15088.74,1688.43,65,2.0,10.0,941.08,0.0,0.0,0,F,Agriculture,Veuf/Veuve,Indépendant,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000328,0.7275,72.8,Élevé,Appel préventif sous 48h,0,0,0.0,7628.04,999.38,44,1.33,13.0,901.88,0.0,0.0,0,M,Industrie,Divorcé(e),Fonctionnaire,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000381,0.7282,72.8,Élevé,Appel préventif sous 48h,0,0,25.1,13384.46,1612.2,39,1.33,12.0,2466.97,2.0,-2.0,0,M,Administration,Célibataire,Fonctionnaire,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000447,0.7275,72.8,Élevé,Appel préventif sous 48h,0,0,0.0,6607.55,4275.74,48,0.0,2.0,2217.13,0.0,0.0,0,F,Industrie,Veuf/Veuve,Retraité,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000545,0.7278,72.8,Élevé,Appel préventif sous 48h,0,0,101.28,12351.66,1985.69,58,0.67,5.0,2725.47,0.0,0.0,0,F,Agriculture,Veuf/Veuve,Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000553,0.7278,72.8,Élevé,Appel préventif sous 48h,0,0,109.77,3929.61,2513.75,23,0.0,2.0,923.52,0.0,0.0,0,M,Artisanat,Marié(e),Retraité,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000650,0.7281,72.8,Élevé,Appel préventif sous 48h,0,0,78.93,11201.26,3981.86,49,4.0,15.0,832.72,7.0,-7.0,0,F,Services,Divorcé(e),Indépendant,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000703,0.7284,72.8,Élevé,Appel préventif sous 48h,0,0,76.23,10193.84,5746.61,60,0.67,2.0,1244.08,0.0,0.0,0,F,Commerce,Divorcé(e),Fonctionnaire,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000722,0.7284,72.8,Élevé,Appel préventif sous 48h,0,0,118.5,15093.13,2539.26,48,1.0,7.0,2782.69,0.0,0.0,0,M,Commerce,Célibataire,Sans emploi,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000745,0.7274,72.7,Élevé,Appel préventif sous 48h,3,2,0.0,17805.97,3205.04,63,0.67,4.0,4425.01,0.0,3.0,1,M,Services,Marié(e),Indépendant,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000191,0.7271,72.7,Élevé,Appel préventif sous 48h,2,0,118.65,6059.28,1256.17,47,2.67,15.0,613.59,2.0,0.0,6,M,Services,Célibataire,Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000621,0.7269,72.7,Élevé,Appel préventif sous 48h,1,0,0.0,7045.35,1971.94,60,1.0,12.0,505.1,3.0,-2.0,2,M,Services,Veuf/Veuve,Salarié,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000051,0.7265,72.7,Élevé,Appel préventif sous 48h,0,0,0.0,17602.13,4135.29,38,3.33,11.0,4631.76,2.0,-2.0,0,F,Artisanat,Veuf/Veuve,Salarié,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000058,0.7275,72.7,Élevé,Appel préventif sous 48h,0,0,75.76,15574.93,641.24,54,1.0,7.0,3063.98,2.0,-2.0,0,F,Services,Célibataire,Retraité,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000567,0.7267,72.7,Élevé,Appel préventif sous 48h,0,0,132.86,3927.76,3300.36,54,1.0,6.0,452.77,3.0,-3.0,0,M,Administration,Divorcé(e),Salarié,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000771,0.7273,72.7,Élevé,Appel préventif sous 48h,0,0,135.2,6128.38,1632.2,43,0.67,5.0,1872.86,1.0,-1.0,0,F,Industrie,Divorcé(e),Fonctionnaire,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000158,0.7257,72.6,Élevé,Appel préventif sous 48h,2,2,182.86,13357.96,4653.11,34,1.67,6.0,2679.22,2.0,0.0,2,M,Artisanat,Divorcé(e),Retraité,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000633,0.7263,72.6,Élevé,Appel préventif sous 48h,2,1,94.36,5374.33,1657.36,36,1.67,5.0,936.2,2.0,0.0,3,M,Commerce,Célibataire,Sans emploi,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000733,0.7258,72.6,Élevé,Appel préventif sous 48h,2,1,125.24,20093.23,1373.89,56,1.0,6.0,1381.9,0.0,2.0,1,F,Artisanat,Divorcé(e),Salarié,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000743,0.7263,72.6,Élevé,Appel préventif sous 48h,2,1,0.0,7991.78,2342.89,54,1.33,4.0,1107.62,3.0,-1.0,2,F,Administration,Marié(e),Sans emploi,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000150,0.7264,72.6,Élevé,Appel préventif sous 48h,1,0,164.63,10521.02,2149.16,40,1.0,4.0,2597.21,0.0,1.0,1,M,Commerce,Célibataire,Sans emploi,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000330,0.7262,72.6,Élevé,Appel préventif sous 48h,1,1,96.69,11501.57,1252.83,50,0.0,5.0,2365.16,0.0,1.0,1,M,Services,Célibataire,Sans emploi,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000736,0.7264,72.6,Élevé,Appel préventif sous 48h,1,1,0.0,16967.08,1181.45,58,1.67,7.0,3715.41,2.0,-1.0,2,F,Commerce,Veuf/Veuve,Indépendant,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000351,0.7257,72.6,Élevé,Appel préventif sous 48h,0,0,130.91,4259.75,3649.14,43,0.0,0.0,1647.88,0.0,0.0,0,F,Agriculture,Marié(e),Sans emploi,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000551,0.7246,72.5,Élevé,Appel préventif sous 48h,5,4,157.23,16381.98,2358.34,22,0.67,4.0,3873.5,0.0,5.0,1,M,Commerce,Divorcé(e),Indépendant,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000512,0.7254,72.5,Élevé,Appel préventif sous 48h,4,3,195.45,6313.73,4531.44,51,0.0,6.0,1067.9,0.0,4.0,1,F,Commerce,Célibataire,Salarié,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000031,0.7247,72.5,Élevé,Appel préventif sous 48h,3,1,18.89,10870.45,1783.43,61,0.67,8.0,772.72,0.0,3.0,1,F,Industrie,Veuf/Veuve,Fonctionnaire,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000478,0.7253,72.5,Élevé,Appel préventif sous 48h,3,2,91.74,11252.99,2714.02,57,3.33,18.0,720.91,5.0,-2.0,3,F,Administration,Marié(e),Sans emploi,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000165,0.7248,72.5,Élevé,Appel préventif sous 48h,1,1,0.0,14364.73,3352.5,32,1.0,4.0,2380.45,0.0,1.0,1,M,Agriculture,Divorcé(e),Salarié,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000519,0.725,72.5,Élevé,Appel préventif sous 48h,0,0,39.74,12159.38,1467.65,34,1.67,5.0,1994.67,0.0,0.0,0,F,Agriculture,Veuf/Veuve,Salarié,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000564,0.7252,72.5,Élevé,Appel préventif sous 48h,0,0,141.32,5922.46,2069.55,55,0.67,7.0,926.68,0.0,0.0,0,M,Commerce,Divorcé(e),Sans emploi,2500,Critique,Critique → Élevé,Amélioration,Priorité 4,À contacter
2024-11-01,CPTE_000645,0.725,72.5,Élevé,Appel préventif sous 48h,0,0,0.0,3332.79,3036.42,55,0.67,11.0,697.59,1.0,-1.0,0,F,Agriculture,Divorcé(e),Sans emploi,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000793,0.7249,72.5,Élevé,Appel préventif sous 48h,0,0,0.0,10474.92,3383.24,36,2.67,16.0,1110.22,0.0,0.0,0,M,Services,Célibataire,Retraité,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000155,0.7237,72.4,Élevé,Appel préventif sous 48h,0,0,34.07,14264.13,3432.34,32,0.0,8.0,3207.75,0.0,0.0,0,M,Artisanat,Célibataire,Retraité,7500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000194,0.724,72.4,Élevé,Appel préventif sous 48h,0,0,20.22,16091.65,2168.61,35,1.67,9.0,4485.85,2.0,-2.0,0,M,Agriculture,Veuf/Veuve,Retraité,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000690,0.7237,72.4,Élevé,Appel préventif sous 48h,0,0,152.99,5689.21,2893.46,61,1.33,10.0,1119.62,2.0,-2.0,0,M,Agriculture,Marié(e),Retraité,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000779,0.724,72.4,Élevé,Appel préventif sous 48h,0,0,12.96,11400.86,2765.4,42,1.33,4.0,2237.97,2.0,-2.0,0,M,Industrie,Veuf/Veuve,Sans emploi,6500,Critique,Critique → Élevé,Amélioration,Priorité 4,À contacter
2024-11-01,CPTE_000788,0.7237,72.4,Élevé,Appel préventif sous 48h,0,0,87.74,15844.05,4465.53,46,0.0,0.0,4284.03,0.0,0.0,0,F,Administration,Divorcé(e),Sans emploi,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000376,0.723,72.3,Élevé,Appel préventif sous 48h,2,1,192.07,7680.58,1733.35,38,2.67,13.0,2524.71,3.0,-1.0,7,M,Agriculture,Célibataire,Fonctionnaire,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000500,0.7231,72.3,Élevé,Appel préventif sous 48h,2,1,19.28,2737.43,2216.14,34,0.67,3.0,333.91,1.0,1.0,2,F,Administration,Divorcé(e),Fonctionnaire,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000120,0.723,72.3,Élevé,Appel préventif sous 48h,0,0,104.57,9328.2,2420.05,36,2.0,6.0,2057.88,4.0,-4.0,0,F,Services,Veuf/Veuve,Fonctionnaire,6500,Critique,Critique → Élevé,Amélioration,Priorité 4,À contacter
2024-11-01,CPTE_000572,0.7233,72.3,Élevé,Appel préventif sous 48h,0,0,84.98,5071.8,4967.76,35,2.67,15.0,2528.79,5.0,-5.0,0,M,Commerce,Célibataire,Salarié,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000487,0.7222,72.2,Élevé,Appel préventif sous 48h,4,2,0.0,6930.47,1356.34,46,0.0,9.0,570.31,0.0,4.0,1,M,Industrie,Célibataire,Retraité,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000584,0.7225,72.2,Élevé,Appel préventif sous 48h,1,0,20.4,8927.61,1515.13,58,1.0,3.0,3541.25,0.0,1.0,1,F,Industrie,Veuf/Veuve,Sans emploi,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000116,0.722,72.2,Élevé,Appel préventif sous 48h,0,0,29.79,12980.77,1306.29,47,0.33,2.0,2001.09,1.0,-1.0,0,F,Industrie,Veuf/Veuve,Retraité,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000157,0.7219,72.2,Élevé,Appel préventif sous 48h,0,0,22.58,3083.58,676.95,40,1.67,5.0,915.92,0.0,0.0,0,F,Administration,Divorcé(e),Retraité,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000262,0.7223,72.2,Élevé,Appel préventif sous 48h,0,0,0.0,12960.5,1129.35,31,0.67,6.0,1039.66,2.0,-2.0,0,F,Agriculture,Divorcé(e),Retraité,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000283,0.7225,72.2,Élevé,Appel préventif sous 48h,0,0,0.0,15172.94,2537.38,45,0.67,6.0,2060.22,0.0,0.0,0,F,Artisanat,Veuf/Veuve,Retraité,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000359,0.7222,72.2,Élevé,Appel préventif sous 48h,0,0,96.81,14258.78,3856.86,34,1.33,8.0,3589.94,3.0,-3.0,0,F,Industrie,Célibataire,Salarié,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000468,0.7217,72.2,Élevé,Appel préventif sous 48h,0,0,78.5,7909.34,3891.79,29,1.33,13.0,1544.28,0.0,0.0,0,F,Commerce,Veuf/Veuve,Indépendant,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000489,0.7224,72.2,Élevé,Appel préventif sous 48h,0,0,38.95,9898.29,1041.88,30,0.33,4.0,2938.2,0.0,0.0,0,F,Administration,Célibataire,Fonctionnaire,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000507,0.722,72.2,Élevé,Appel préventif sous 48h,0,0,80.12,19871.85,1759.98,26,1.0,10.0,3350.31,2.0,-2.0,0,M,Services,Veuf/Veuve,Salarié,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000606,0.7216,72.2,Élevé,Appel préventif sous 48h,0,0,167.78,20721.41,1073.05,23,1.33,4.0,2648.6,0.0,0.0,0,F,Agriculture,Célibataire,Retraité,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000789,0.7222,72.2,Élevé,Appel préventif sous 48h,0,0,6.26,7328.82,2037.12,46,0.33,4.0,1778.38,0.0,0.0,0,F,Industrie,Veuf/Veuve,Fonctionnaire,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000336,0.7211,72.1,Élevé,Appel préventif sous 48h,6,5,0.0,8881.54,2960.14,41,0.67,5.0,361.04,0.0,6.0,1,F,Agriculture,Divorcé(e),Fonctionnaire,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000236,0.7205,72.1,Élevé,Appel préventif sous 48h,3,1,163.15,9018.29,4490.28,46,1.67,11.0,1654.16,1.0,2.0,3,F,Administration,Célibataire,Fonctionnaire,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000462,0.7207,72.1,Élevé,Appel préventif sous 48h,2,2,18.1,17149.16,1966.27,56,1.33,13.0,1703.29,0.0,2.0,1,F,Artisanat,Veuf/Veuve,Sans emploi,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000028,0.7212,72.1,Élevé,Appel préventif sous 48h,0,0,0.0,2666.3,1307.92,38,0.67,8.0,226.51,1.0,-1.0,0,F,Commerce,Célibataire,Salarié,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000317,0.7206,72.1,Élevé,Appel préventif sous 48h,0,0,0.0,8560.66,4996.2,58,1.33,6.0,2859.97,0.0,0.0,0,M,Artisanat,Célibataire,Fonctionnaire,9500,Critique,Critique → Élevé,Amélioration,Priorité 4,À contacter
2024-11-01,CPTE_000648,0.7206,72.1,Élevé,Appel préventif sous 48h,0,0,41.53,13024.06,604.82,41,0.0,9.0,1213.23,0.0,0.0,0,F,Artisanat,Célibataire,Fonctionnaire,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000705,0.7211,72.1,Élevé,Appel préventif sous 48h,0,0,2.33,12565.58,3896.66,21,3.33,21.0,3940.39,0.0,0.0,0,F,Commerce,Célibataire,Sans emploi,6500,Critique,Critique → Élevé,Amélioration,Priorité 4,À contacter
2024-11-01,CPTE_000007,0.7203,72.0,Élevé,Appel préventif sous 48h,4,3,21.31,13090.89,3205.12,54,0.33,11.0,2227.78,0.0,4.0,1,M,Services,Marié(e),Sans emploi,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000373,0.7197,72.0,Élevé,Appel préventif sous 48h,4,2,0.0,15354.32,1630.73,32,1.67,7.0,394.61,5.0,-1.0,2,M,Industrie,Célibataire,Salarié,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000239,0.7203,72.0,Élevé,Appel préventif sous 48h,3,1,0.0,14736.68,975.0,35,0.33,4.0,3061.77,0.0,3.0,1,M,Artisanat,Marié(e),Retraité,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000290,0.7205,72.0,Élevé,Appel préventif sous 48h,3,2,158.52,10034.83,4869.06,37,1.0,8.0,2657.29,0.0,3.0,1,M,Industrie,Célibataire,Indépendant,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000676,0.7202,72.0,Élevé,Appel préventif sous 48h,3,2,0.0,15505.58,4521.01,32,2.33,11.0,2208.87,0.0,3.0,1,M,Services,Divorcé(e),Sans emploi,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000026,0.7204,72.0,Élevé,Appel préventif sous 48h,1,0,0.0,13402.46,1959.28,34,0.67,3.0,2851.66,0.0,1.0,1,F,Industrie,Veuf/Veuve,Indépendant,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000038,0.7196,72.0,Élevé,Appel préventif sous 48h,1,0,114.61,13151.32,3809.4,47,0.0,4.0,2182.11,0.0,1.0,1,F,Services,Veuf/Veuve,Retraité,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000078,0.7196,72.0,Élevé,Appel préventif sous 48h,1,0,76.63,5144.52,3727.37,45,0.67,3.0,1679.66,2.0,-1.0,2,F,Agriculture,Veuf/Veuve,Sans emploi,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000706,0.7199,72.0,Élevé,Appel préventif sous 48h,1,1,87.25,3716.8,1544.49,45,1.0,5.0,378.9,0.0,1.0,1,F,Artisanat,Marié(e),Retraité,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000016,0.7196,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,7447.98,5577.41,64,1.0,8.0,813.94,2.0,-2.0,0,F,Administration,Divorcé(e),Retraité,7500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000100,0.7198,72.0,Élevé,Appel préventif sous 48h,0,0,187.98,7507.19,1773.51,52,1.0,6.0,1470.75,1.0,-1.0,0,M,Services,Célibataire,Fonctionnaire,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000347,0.7204,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,15766.09,1938.06,51,0.0,0.0,619.36,0.0,0.0,0,M,Artisanat,Célibataire,Indépendant,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000417,0.72,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,2839.26,3000.74,53,2.0,9.0,665.24,3.0,-3.0,0,M,Services,Veuf/Veuve,Retraité,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000425,0.7201,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,13504.57,2917.11,31,2.0,12.0,1073.08,0.0,0.0,0,M,Services,Veuf/Veuve,Retraité,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
