PERIODE,CPTE,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,DATE_OF_BIRTH,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,AGE
2024-04-01,CPTE_000418,1,1,0.0,8522.56,2912.56,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-05-01,CPTE_000418,0,0,110.57,7795.6,2650.52,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-06-01,CPTE_000418,3,2,0.0,7935.29,2411.21,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-07-01,CPTE_000418,0,0,68.57,5862.4,2768.82,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-08-01,CPTE_000418,4,3,0.0,6585.62,2810.69,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-09-01,CPTE_000418,0,0,0.0,7475.02,2928.72,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-10-01,CPTE_000418,0,0,0.0,8894.05,2202.94,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,61
2024-11-01,CPTE_000418,0,0,93.87,7094.87,3297.26,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,62
2024-12-01,CPTE_000418,0,0,0.0,8291.77,2574.15,1963-04-30,M,Services,Divorcé(e),Indépendant,8500,62
2023-01-01,CPTE_000419,0,0,42.98,15706.71,3190.18,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-02-01,CPTE_000419,0,0,145.17,16950.27,2718.08,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-03-01,CPTE_000419,2,0,0.0,24838.8,3604.65,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-04-01,CPTE_000419,0,0,0.0,17909.48,3666.4,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-05-01,CPTE_000419,0,0,56.41,21740.52,4290.31,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-06-01,CPTE_000419,0,0,157.51,18126.99,3598.89,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-07-01,CPTE_000419,3,1,0.0,16987.74,3002.74,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-08-01,CPTE_000419,1,0,153.65,12804.43,4156.05,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,24
2023-09-01,CPTE_000419,0,0,81.27,16777.27,3010.83,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2023-10-01,CPTE_000419,0,0,26.83,15526.6,3302.65,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2023-11-01,CPTE_000419,3,1,71.44,21769.51,3127.66,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2023-12-01,CPTE_000419,2,1,0.0,19708.19,3333.78,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-01-01,CPTE_000419,0,0,7.2,16875.85,3164.97,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-02-01,CPTE_000419,4,2,171.53,14592.7,3623.91,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-03-01,CPTE_000419,1,0,0.0,20395.21,3862.6,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-04-01,CPTE_000419,0,0,180.86,20676.05,4421.95,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-05-01,CPTE_000419,0,0,0.0,24434.24,3782.53,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-06-01,CPTE_000419,2,1,75.75,18223.49,3453.16,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-07-01,CPTE_000419,0,0,0.0,22004.88,3215.62,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-08-01,CPTE_000419,2,0,164.91,21787.0,4348.68,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,25
2024-09-01,CPTE_000419,0,0,58.23,18248.77,3304.12,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,26
2024-10-01,CPTE_000419,0,0,35.34,16674.15,3611.14,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,26
2024-11-01,CPTE_000419,4,2,49.92,12551.75,3564.93,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,26
2024-12-01,CPTE_000419,0,0,0.0,21506.86,3482.71,1999-02-09,F,Commerce,Veuf/Veuve,Retraité,7000,26
2023-01-01,CPTE_000420,6,6,333.86,7874.73,2498.67,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-02-01,CPTE_000420,7,6,329.15,8522.85,2494.99,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-03-01,CPTE_000420,11,11,319.45,9718.48,2233.62,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-04-01,CPTE_000420,11,11,363.71,6846.7,2266.51,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-05-01,CPTE_000420,5,3,308.99,5785.7,1974.59,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-06-01,CPTE_000420,10,10,264.31,9293.62,2178.87,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-07-01,CPTE_000420,8,7,312.8,9478.8,2432.63,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,22
2023-08-01,CPTE_000420,9,9,152.88,8739.26,2387.7,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2023-09-01,CPTE_000420,6,5,283.07,8609.51,1920.35,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2023-10-01,CPTE_000420,10,9,278.62,9408.13,2238.64,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2023-11-01,CPTE_000420,8,6,355.12,11956.55,1994.2,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2023-12-01,CPTE_000420,9,7,360.46,7543.78,1983.13,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-01-01,CPTE_000420,5,5,144.86,10234.46,2032.01,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-02-01,CPTE_000420,7,5,108.53,8035.38,1735.0,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-03-01,CPTE_000420,12,10,121.29,9041.03,1890.75,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-04-01,CPTE_000420,5,4,379.51,9249.21,1810.21,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-05-01,CPTE_000420,2,1,171.78,9908.66,2087.02,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-06-01,CPTE_000420,6,5,243.98,8240.82,2048.42,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-07-01,CPTE_000420,8,7,339.62,7407.23,2242.64,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,23
2024-08-01,CPTE_000420,8,6,199.87,7343.6,2285.3,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,24
2024-09-01,CPTE_000420,7,7,214.48,6667.15,2151.24,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,24
2024-10-01,CPTE_000420,7,6,230.19,10074.92,2371.23,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,24
2024-11-01,CPTE_000420,0,0,118.37,6236.79,1964.99,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,24
2024-12-01,CPTE_000420,5,3,216.49,9216.76,1701.87,2001-01-11,M,Commerce,Divorcé(e),Salarié,7500,24
2023-01-01,CPTE_000421,0,0,133.22,12540.25,1131.28,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-02-01,CPTE_000421,0,0,0.0,15235.27,1237.14,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-03-01,CPTE_000421,0,0,163.28,15387.15,1051.6,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-04-01,CPTE_000421,0,0,172.66,15294.21,1329.13,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-05-01,CPTE_000421,0,0,0.0,17764.98,1346.76,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-06-01,CPTE_000421,3,2,92.89,10405.57,949.99,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-07-01,CPTE_000421,5,5,0.0,14686.51,1244.76,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-08-01,CPTE_000421,1,1,0.0,19119.34,1147.74,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-09-01,CPTE_000421,0,0,102.22,18880.36,1013.79,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-10-01,CPTE_000421,0,0,0.0,12488.64,1166.94,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-11-01,CPTE_000421,0,0,0.0,17859.59,1315.07,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2023-12-01,CPTE_000421,0,0,110.18,14964.67,1246.85,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,28
2024-01-01,CPTE_000421,1,0,0.0,14121.43,1203.51,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-02-01,CPTE_000421,0,0,172.38,13687.95,1090.21,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-03-01,CPTE_000421,0,0,0.0,14977.07,1239.01,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-04-01,CPTE_000421,1,0,86.99,14516.42,1174.07,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-05-01,CPTE_000421,1,0,0.0,14985.16,1176.07,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-06-01,CPTE_000421,3,1,59.14,14354.9,1211.4,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-07-01,CPTE_000421,0,0,30.15,13784.31,905.42,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-08-01,CPTE_000421,6,5,78.59,16171.38,1252.76,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-09-01,CPTE_000421,0,0,0.0,17054.94,1005.73,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-10-01,CPTE_000421,2,2,0.0,15020.21,1332.6,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-11-01,CPTE_000421,1,1,31.92,16371.65,1256.0,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2024-12-01,CPTE_000421,0,0,135.05,13092.58,1145.48,1995-06-12,F,Commerce,Divorcé(e),Sans emploi,4500,29
2023-01-01,CPTE_000422,10,8,300.88,3038.11,3998.98,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-02-01,CPTE_000422,5,4,383.59,4403.83,4067.8,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-03-01,CPTE_000422,9,9,148.1,5344.52,4711.73,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-04-01,CPTE_000422,6,4,380.63,4717.84,4945.23,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-05-01,CPTE_000422,8,7,152.95,4722.45,4264.43,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-06-01,CPTE_000422,9,7,107.72,6213.56,3945.25,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-07-01,CPTE_000422,3,1,183.18,6243.91,4364.6,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-08-01,CPTE_000422,6,5,214.92,5331.17,3797.54,2001-01-31,M,Services,Célibataire,Retraité,6000,22
2023-09-01,CPTE_000422,6,6,104.22,3507.8,5406.92,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2023-10-01,CPTE_000422,6,6,240.98,4840.37,3969.61,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2023-11-01,CPTE_000422,10,10,222.2,5991.8,3927.01,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2023-12-01,CPTE_000422,7,5,378.07,5650.14,3689.97,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-01-01,CPTE_000422,10,9,291.11,7132.52,3964.68,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-02-01,CPTE_000422,7,7,271.68,5689.53,5232.25,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-03-01,CPTE_000422,11,11,396.53,5409.86,4253.81,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-04-01,CPTE_000422,6,6,376.95,5551.59,4293.2,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-05-01,CPTE_000422,9,7,206.44,6980.47,4104.6,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-06-01,CPTE_000422,9,8,150.53,6581.52,3894.1,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-07-01,CPTE_000422,4,3,196.19,4012.38,4350.39,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-08-01,CPTE_000422,7,7,278.62,4675.81,3341.77,2001-01-31,M,Services,Célibataire,Retraité,6000,23
2024-09-01,CPTE_000422,9,7,128.41,5044.98,4010.77,2001-01-31,M,Services,Célibataire,Retraité,6000,24
2024-10-01,CPTE_000422,9,7,307.75,5778.13,4500.34,2001-01-31,M,Services,Célibataire,Retraité,6000,24
2024-11-01,CPTE_000422,11,11,111.59,4628.55,4615.57,2001-01-31,M,Services,Célibataire,Retraité,6000,24
2024-12-01,CPTE_000422,8,8,156.7,4533.7,4626.59,2001-01-31,M,Services,Célibataire,Retraité,6000,24
2023-01-01,CPTE_000423,0,0,97.15,16595.94,3089.26,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-02-01,CPTE_000423,2,1,58.47,14577.91,3978.09,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-03-01,CPTE_000423,9,9,40.34,19833.39,3589.93,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-04-01,CPTE_000423,0,0,58.56,15353.46,3112.61,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-05-01,CPTE_000423,0,0,0.0,13439.54,3916.76,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-06-01,CPTE_000423,0,0,30.63,19806.89,3895.9,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-07-01,CPTE_000423,6,6,0.0,12485.58,3252.86,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-08-01,CPTE_000423,0,0,0.0,14068.51,3180.25,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-09-01,CPTE_000423,2,2,0.0,15565.72,3897.63,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-10-01,CPTE_000423,0,0,1.69,10419.77,3867.78,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-11-01,CPTE_000423,0,0,0.0,18700.23,3620.23,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2023-12-01,CPTE_000423,0,0,26.48,13324.73,3762.58,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,50
2024-01-01,CPTE_000423,0,0,0.0,16301.89,3307.59,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-02-01,CPTE_000423,1,1,43.25,15495.81,3439.02,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-03-01,CPTE_000423,0,0,134.2,14881.31,3913.82,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-04-01,CPTE_000423,1,0,192.07,13341.06,3755.23,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-05-01,CPTE_000423,2,2,160.98,14908.0,3422.0,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-06-01,CPTE_000423,5,4,0.0,19907.47,3778.73,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-07-01,CPTE_000423,3,1,142.73,12619.12,4041.32,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-08-01,CPTE_000423,2,2,0.0,10793.56,3814.02,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-09-01,CPTE_000423,0,0,55.27,10405.82,3409.8,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-10-01,CPTE_000423,1,0,0.0,15102.72,3009.15,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-11-01,CPTE_000423,2,2,0.0,18605.78,3492.97,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2024-12-01,CPTE_000423,2,2,0.0,15090.29,3471.3,1973-06-10,F,Commerce,Divorcé(e),Fonctionnaire,1500,51
2023-01-01,CPTE_000424,0,0,40.07,11929.95,1584.93,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-02-01,CPTE_000424,0,0,95.88,7882.55,1429.47,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-03-01,CPTE_000424,1,1,122.65,8454.48,1231.85,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-04-01,CPTE_000424,0,0,0.0,5698.53,1463.99,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-05-01,CPTE_000424,2,0,21.63,5927.06,1678.98,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-06-01,CPTE_000424,1,0,18.9,9380.44,1538.6,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-07-01,CPTE_000424,4,4,0.0,9660.27,1476.1,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-08-01,CPTE_000424,1,1,143.63,8448.87,1417.01,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-09-01,CPTE_000424,0,0,120.89,9504.41,1429.99,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-10-01,CPTE_000424,2,0,76.27,6714.02,1380.32,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-11-01,CPTE_000424,0,0,183.08,8302.69,1378.54,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,42
2023-12-01,CPTE_000424,4,4,0.0,5852.65,1500.8,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-01-01,CPTE_000424,2,2,34.02,8865.41,1504.04,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-02-01,CPTE_000424,0,0,19.75,11099.8,1430.95,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-03-01,CPTE_000424,0,0,7.17,8316.97,1301.53,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-04-01,CPTE_000424,0,0,93.87,5359.16,1601.46,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-05-01,CPTE_000424,1,0,158.9,6353.56,1502.26,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-06-01,CPTE_000424,0,0,0.0,7914.66,1530.8,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-07-01,CPTE_000424,0,0,115.28,5656.1,1447.56,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-08-01,CPTE_000424,2,0,77.93,9044.98,1301.77,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-09-01,CPTE_000424,0,0,106.19,5719.31,1403.3,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-10-01,CPTE_000424,4,3,18.41,7747.71,1555.36,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-11-01,CPTE_000424,2,2,145.22,7913.04,1940.87,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,43
2024-12-01,CPTE_000424,10,10,174.84,4708.31,1629.09,1981-05-25,M,Artisanat,Divorcé(e),Fonctionnaire,9500,44
2023-01-01,CPTE_000425,0,0,0.0,16680.11,3093.19,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-02-01,CPTE_000425,0,0,0.0,6948.79,3122.59,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-03-01,CPTE_000425,0,0,122.73,14601.29,3439.11,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-04-01,CPTE_000425,0,0,0.0,17570.72,2804.51,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-05-01,CPTE_000425,4,4,73.11,13697.42,3008.9,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-06-01,CPTE_000425,0,0,0.0,9000.41,2473.24,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-07-01,CPTE_000425,4,3,168.72,15643.53,2986.25,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-08-01,CPTE_000425,4,3,16.95,17614.14,3210.08,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-09-01,CPTE_000425,1,0,57.32,13973.38,2946.61,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,29
2023-10-01,CPTE_000425,0,0,0.0,18767.9,2816.5,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2023-11-01,CPTE_000425,2,2,187.49,7651.88,2850.87,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2023-12-01,CPTE_000425,1,0,116.57,11085.08,2965.53,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-01-01,CPTE_000425,3,3,29.52,9944.93,3108.73,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-02-01,CPTE_000425,0,0,128.17,16929.61,2576.4,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-03-01,CPTE_000425,0,0,0.0,15020.08,3515.79,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-04-01,CPTE_000425,3,2,130.59,12938.49,2918.26,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-05-01,CPTE_000425,2,2,171.35,11884.16,2875.76,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-06-01,CPTE_000425,4,4,96.22,13629.75,3250.33,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-07-01,CPTE_000425,0,0,115.17,13765.54,3213.4,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-08-01,CPTE_000425,1,1,20.81,10781.92,2474.74,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-09-01,CPTE_000425,5,3,113.59,9816.84,2943.55,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,30
2024-10-01,CPTE_000425,0,0,128.81,8639.26,2892.32,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,31
2024-11-01,CPTE_000425,0,0,0.0,13504.57,2917.11,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,31
2024-12-01,CPTE_000425,0,0,24.89,16022.36,2895.76,1994-03-21,M,Services,Veuf/Veuve,Retraité,1500,31
2023-01-01,CPTE_000426,0,0,0.0,22813.31,3613.29,1991-10-07,F,Administration,Marié(e),Indépendant,3500,31
2023-02-01,CPTE_000426,2,0,88.1,9164.18,3325.98,1991-10-07,F,Administration,Marié(e),Indépendant,3500,31
2023-03-01,CPTE_000426,1,0,68.82,15593.37,4492.8,1991-10-07,F,Administration,Marié(e),Indépendant,3500,31
2023-04-01,CPTE_000426,5,4,123.42,14618.14,3344.23,1991-10-07,F,Administration,Marié(e),Indépendant,3500,31
2023-05-01,CPTE_000426,0,0,0.0,9381.07,4656.07,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-06-01,CPTE_000426,0,0,0.0,17471.67,3680.17,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-07-01,CPTE_000426,3,2,0.0,12948.55,3635.08,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-08-01,CPTE_000426,5,5,177.22,13164.46,3781.34,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-09-01,CPTE_000426,0,0,183.39,10851.05,4101.48,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-10-01,CPTE_000426,0,0,0.0,14168.97,4628.92,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-11-01,CPTE_000426,2,2,0.0,12615.81,3576.04,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2023-12-01,CPTE_000426,2,2,0.0,17233.52,3633.6,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2024-01-01,CPTE_000426,0,0,198.13,17497.22,4331.11,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2024-02-01,CPTE_000426,0,0,180.41,12784.62,3962.11,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2024-03-01,CPTE_000426,0,0,0.0,11553.0,3668.65,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2024-04-01,CPTE_000426,1,1,116.23,18151.25,3868.35,1991-10-07,F,Administration,Marié(e),Indépendant,3500,32
2024-05-01,CPTE_000426,3,3,0.0,16562.42,3541.5,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-06-01,CPTE_000426,0,0,33.97,13026.78,3806.83,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-07-01,CPTE_000426,4,2,6.35,13707.19,3296.32,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-08-01,CPTE_000426,0,0,0.0,12902.92,4196.8,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-09-01,CPTE_000426,3,3,25.09,14911.66,4273.0,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-10-01,CPTE_000426,6,5,0.0,14679.2,4489.14,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-11-01,CPTE_000426,1,1,0.98,8982.31,3630.98,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2024-12-01,CPTE_000426,2,2,37.23,13056.52,3336.75,1991-10-07,F,Administration,Marié(e),Indépendant,3500,33
2023-01-01,CPTE_000427,0,0,147.41,10873.6,3740.61,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,50
2023-02-01,CPTE_000427,3,3,81.61,7485.54,3810.36,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,50
2023-03-01,CPTE_000427,3,3,47.25,10952.29,3888.07,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,50
2023-04-01,CPTE_000427,0,0,108.11,14384.02,4301.48,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,50
2023-05-01,CPTE_000427,2,1,109.32,10255.51,3940.89,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,51
2023-06-01,CPTE_000427,3,2,49.8,10334.4,3487.33,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,51
2023-07-01,CPTE_000427,0,0,0.0,10971.11,3691.51,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,51
2023-08-01,CPTE_000427,0,0,0.0,12738.14,3490.42,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,51
2023-09-01,CPTE_000427,3,3,67.98,17715.6,4052.1,1972-10-09,F,Industrie,Veuf/Veuve,Sans emploi,2000,51
